,predicted,actual,key,mape
82,0.01137244201909955,0.01,8236.0,0.0013724420190995498
83,0.014956834532374086,0.011,8895.0,0.003956834532374087
84,0.012352828989192599,0.008,9335.0,0.004352828989192599
85,0.010976239669421479,0.007,12038.0,0.003976239669421479
86,0.011419847328244265,0.019,625.0,0.007580152671755734
87,0.012352828989192599,0.009,478.0,0.0033528289891925998
88,0.01137244201909955,0.007,2132.0,0.00437244201909955
89,0.012620117187499941,0.01,8622.0,0.002620117187499941
90,0.012352828989192599,0.019,2535.0,0.0066471710108074004
91,0.012352828989192599,0.006,2288.0,0.006352828989192599
92,0.014142137096774143,0.02,7749.0,0.005857862903225857
93,0.010976239669421479,0.012,3000.0,0.0010237603305785214
94,0.012620117187499941,0.007,8351.0,0.005620117187499941
95,0.010976239669421479,0.012,5600.0,0.0010237603305785214
96,0.010976239669421479,0.01,1909.0,0.0009762396694214786
97,0.012352828989192599,0.011,8964.0,0.0013528289891925997
98,0.011419847328244265,0.017,7479.0,0.005580152671755736
99,0.012620117187499941,0.014,12891.0,0.0013798828125000592
100,0.014956834532374086,0.008,6538.0,0.006956834532374086
101,0.014142137096774143,0.023,12037.0,0.008857862903225856
102,0.014142137096774143,0.012,11666.0,0.002142137096774143
103,0.012620117187499941,0.021,10671.0,0.00837988281250006
104,0.012620117187499941,0.008,6281.0,0.004620117187499941
105,0.012352828989192599,0.015,3141.0,0.0026471710108074004
106,0.014142137096774143,0.012,6935.0,0.002142137096774143
107,0.012620117187499941,0.011,1492.0,0.0016201171874999417
108,0.01137244201909955,0.007,8882.0,0.00437244201909955
109,0.010976239669421479,0.009,8464.0,0.0019762396694214795
110,0.010976239669421479,0.01,10951.0,0.0009762396694214786
111,0.01137244201909955,0.013,11248.0,0.0016275579809004494
112,0.014142137096774143,0.016,2507.0,0.001857862903225857
113,0.012620117187499941,0.02,12299.0,0.007379882812500059
114,0.012352828989192599,0.013,620.0,0.0006471710108074003
115,0.012620117187499941,0.013,7320.0,0.00037988281250005834
116,0.014142137096774143,0.011,304.0,0.003142137096774144
117,0.012352828989192599,0.012,2766.0,0.00035282898919259884
118,0.010976239669421479,0.005,7490.0,0.005976239669421479
119,0.012352828989192599,0.012,6649.0,0.00035282898919259884
120,0.00941414141414142,0.008,10136.0,0.0014141414141414198
121,0.009333941605839361,0.006,10464.0,0.0033339416058393613
122,0.009333941605839361,0.008,10260.0,0.0013339416058393613
123,0.010976239669421479,0.006,1811.0,0.004976239669421479
124,0.010976239669421479,0.009,2263.0,0.0019762396694214795
125,0.012244897959183643,0.009,6955.0,0.003244897959183644
126,0.01137244201909955,0.014,11.0,0.0026275579809004503
127,0.01137244201909955,0.01,9251.0,0.0013724420190995498
128,0.009333941605839361,0.01,6848.0,0.0006660583941606388
129,0.012244897959183643,0.012,7504.0,0.0002448979591836431
130,0.010976239669421479,0.008,1645.0,0.0029762396694214786
131,0.010976239669421479,0.009,3150.0,0.0019762396694214795
132,0.014142137096774143,0.015,7200.0,0.0008578629032258561
133,0.014142137096774143,0.012,6364.0,0.002142137096774143
134,0.012352828989192599,0.018,7833.0,0.0056471710108073996
135,0.01137244201909955,0.075,6116.0,0.06362755798090045
136,0.012620117187499941,0.01,7050.0,0.002620117187499941
137,0.012620117187499941,0.006,10042.0,0.006620117187499941
138,0.014142137096774143,0.02,661.0,0.005857862903225857
139,0.011887499999999987,0.011,6606.0,0.0008874999999999873
140,0.008042735042735026,0.008,5425.0,4.273504273502593e-05
141,0.012244897959183643,0.012,5665.0,0.0002448979591836431
142,0.011887499999999987,0.014,5917.0,0.0021125000000000137
143,0.014956834532374086,0.013,475.0,0.001956834532374087
144,0.008042735042735026,0.009,5825.0,0.0009572649572649732
145,0.014142137096774143,0.012,7739.0,0.002142137096774143
146,0.014142137096774143,0.012,13433.0,0.002142137096774143
147,0.010976239669421479,0.01,1507.0,0.0009762396694214786
148,0.014142137096774143,0.015,6741.0,0.0008578629032258561
149,0.014142137096774143,0.018,9644.0,0.0038578629032258553
150,0.014142137096774143,0.01,12446.0,0.004142137096774143
151,0.010976239669421479,0.009,2717.0,0.0019762396694214795
152,0.012352828989192599,0.014,8445.0,0.0016471710108074012
153,0.014142137096774143,0.016,9202.0,0.001857862903225857
154,0.010976239669421479,0.01,6878.0,0.0009762396694214786
155,0.012352828989192599,0.018,6930.0,0.0056471710108073996
156,0.009333941605839361,0.012,10171.0,0.002666058394160639
157,0.010976239669421479,0.015,1944.0,0.004023760330578521
158,0.009333941605839361,0.007,6544.0,0.0023339416058393613
159,0.010976239669421479,0.014,2189.0,0.0030237603305785215
160,0.014142137096774143,0.018,7177.0,0.0038578629032258553
161,0.010976239669421479,0.017,20.0,0.006023760330578522
162,0.011887499999999987,0.008,6106.0,0.0038874999999999865
163,0.010976239669421479,0.017,2879.0,0.006023760330578522
164,0.010976239669421479,0.007,7493.0,0.003976239669421479
165,0.010976239669421479,0.01,12245.0,0.0009762396694214786
166,0.014142137096774143,0.008,7792.0,0.006142137096774143
167,0.011887499999999987,0.009,6554.0,0.0028874999999999873
168,0.014142137096774143,0.014,9400.0,0.00014213709677414303
169,0.008042735042735026,0.01,3742.0,0.001957264957264974
170,0.012352828989192599,0.012,672.0,0.00035282898919259884
171,0.010976239669421479,0.01,3793.0,0.0009762396694214786
172,0.012352828989192599,0.006,9976.0,0.006352828989192599
173,0.014142137096774143,0.008,9229.0,0.006142137096774143
174,0.012620117187499941,0.011,1549.0,0.0016201171874999417
175,0.010976239669421479,0.013,1587.0,0.0020237603305785206
176,0.010976239669421479,0.014,3091.0,0.0030237603305785215
177,0.010976239669421479,0.007,10228.0,0.003976239669421479
178,0.010976239669421479,0.007,10292.0,0.003976239669421479
179,0.012352828989192599,0.012,8227.0,0.00035282898919259884
180,0.009333941605839361,0.01,21.0,0.0006660583941606388
181,0.01137244201909955,0.011,11614.0,0.00037244201909955067
182,0.008042735042735026,0.006,5398.0,0.002042735042735026
183,0.012352828989192599,0.01,9363.0,0.002352828989192599
184,0.010976239669421479,0.006,9820.0,0.004976239669421479
185,0.012352828989192599,0.011,13003.0,0.0013528289891925997
186,0.010976239669421479,0.008,3034.0,0.0029762396694214786
187,0.009333941605839361,0.012,2019.0,0.002666058394160639
188,0.010976239669421479,0.014,2768.0,0.0030237603305785215
189,0.012352828989192599,0.02,433.0,0.007647171010807401
190,0.012352828989192599,0.01,5773.0,0.002352828989192599
191,0.014142137096774143,0.013,9669.0,0.001142137096774144
192,0.009333941605839361,0.006,10271.0,0.0033339416058393613
193,0.012352828989192599,0.022,7500.0,0.0096471710108074
194,0.014956834532374086,0.01,11636.0,0.004956834532374086
195,0.010976239669421479,0.012,9249.0,0.0010237603305785214
196,0.012352828989192599,0.013,10065.0,0.0006471710108074003
197,0.012352828989192599,0.011,830.0,0.0013528289891925997
198,0.012352828989192599,0.014,10809.0,0.0016471710108074012
199,0.014142137096774143,0.008,7959.0,0.006142137096774143
200,0.012352828989192599,0.01,480.0,0.002352828989192599
201,0.010976239669421479,0.007,3449.0,0.003976239669421479
202,0.014142137096774143,0.009,5922.0,0.005142137096774144
203,0.012244897959183643,0.012,12334.0,0.0002448979591836431
204,0.014956834532374086,0.009,9677.0,0.005956834532374087
205,0.012244897959183643,0.014,9338.0,0.001755102040816357
206,0.009333941605839361,0.007,7172.0,0.0023339416058393613
207,0.012620117187499941,0.01,2170.0,0.002620117187499941
208,0.010976239669421479,0.008,2916.0,0.0029762396694214786
209,0.012620117187499941,0.011,13182.0,0.0016201171874999417
210,0.009333941605839361,0.007,12331.0,0.0023339416058393613
211,0.014142137096774143,0.014,5945.0,0.00014213709677414303
212,0.009333941605839361,0.006,3363.0,0.0033339416058393613
213,0.010976239669421479,0.018,3725.0,0.00702376033057852
214,0.012620117187499941,0.017,518.0,0.00437988281250006
215,0.012352828989192599,0.014,9616.0,0.0016471710108074012
216,0.012352828989192599,0.009,12633.0,0.0033528289891925998
217,0.012620117187499941,0.007,11623.0,0.005620117187499941
218,0.010976239669421479,0.016,1622.0,0.0050237603305785215
219,0.012244897959183643,0.007,10852.0,0.005244897959183643
220,0.012244897959183643,0.012,10858.0,0.0002448979591836431
221,0.012620117187499941,0.021,2028.0,0.00837988281250006
222,0.01137244201909955,0.006,5328.0,0.00537244201909955
223,0.009333941605839361,0.011,2196.0,0.001666058394160638
224,0.01137244201909955,0.006,2826.0,0.00537244201909955
225,0.010976239669421479,0.014,10428.0,0.0030237603305785215
226,0.010976239669421479,0.01,10518.0,0.0009762396694214786
227,0.010976239669421479,0.01,8452.0,0.0009762396694214786
228,0.012352828989192599,0.02,10578.0,0.007647171010807401
229,0.01137244201909955,0.011,803.0,0.00037244201909955067
230,0.010976239669421479,0.018,5470.0,0.00702376033057852
231,0.012352828989192599,0.014,3792.0,0.0016471710108074012
232,0.010976239669421479,0.007,8746.0,0.003976239669421479
233,0.014142137096774143,0.022,12347.0,0.007857862903225855
234,0.010976239669421479,0.009,10465.0,0.0019762396694214795
235,0.014956834532374086,0.014,6170.0,0.0009568345323740859
236,0.010976239669421479,0.008,3835.0,0.0029762396694214786
237,0.010976239669421479,0.009,2408.0,0.0019762396694214795
238,0.01137244201909955,0.032,5618.0,0.02062755798090045
239,0.014142137096774143,0.007,13168.0,0.007142137096774143
240,0.010976239669421479,0.009,1053.0,0.0019762396694214795
241,0.012352828989192599,0.005,13005.0,0.007352828989192599
242,0.010976239669421479,0.011,6348.0,2.376033057852056e-05
243,0.012352828989192599,0.016,9588.0,0.0036471710108074012
244,0.010976239669421479,0.005,2433.0,0.005976239669421479
245,0.014142137096774143,0.011,6317.0,0.003142137096774144
246,0.010976239669421479,0.01,5726.0,0.0009762396694214786
247,0.012244897959183643,0.014,10819.0,0.001755102040816357
248,0.012352828989192599,0.009,1745.0,0.0033528289891925998
249,0.012244897959183643,0.009,5891.0,0.003244897959183644
250,0.012352828989192599,0.007,7066.0,0.005352828989192599
251,0.014956834532374086,0.01,8869.0,0.004956834532374086
252,0.009333941605839361,0.01,11838.0,0.0006660583941606388
253,0.012352828989192599,0.012,1795.0,0.00035282898919259884
254,0.008042735042735026,0.005,5437.0,0.003042735042735026
255,0.010976239669421479,0.01,9910.0,0.0009762396694214786
256,0.01137244201909955,0.012,1628.0,0.0006275579809004502
257,0.012352828989192599,0.015,420.0,0.0026471710108074004
258,0.010976239669421479,0.006,10123.0,0.004976239669421479
259,0.009333941605839361,0.008,10324.0,0.0013339416058393613
260,0.012620117187499941,0.013,12148.0,0.00037988281250005834
261,0.010976239669421479,0.01,5691.0,0.0009762396694214786
262,0.012352828989192599,0.012,5732.0,0.00035282898919259884
263,0.011419847328244265,0.019,10010.0,0.007580152671755734
264,0.010976239669421479,0.01,5875.0,0.0009762396694214786
265,0.010976239669421479,0.012,11808.0,0.0010237603305785214
266,0.012352828989192599,0.007,850.0,0.005352828989192599
267,0.012352828989192599,0.016,9499.0,0.0036471710108074012
268,0.01137244201909955,0.009,11315.0,0.0023724420190995507
269,0.010976239669421479,0.007,10779.0,0.003976239669421479
270,0.011419847328244265,0.008,5347.0,0.0034198473282442653
271,0.009333941605839361,0.005,6925.0,0.004333941605839361
272,0.00941414141414142,0.008,6064.0,0.0014141414141414198
273,0.011692307692307698,0.015,8823.0,0.0033076923076923014
274,0.012620117187499941,0.014,6059.0,0.0013798828125000592
275,0.01137244201909955,0.012,7492.0,0.0006275579809004502
276,0.012352828989192599,0.012,10624.0,0.00035282898919259884
277,0.010976239669421479,0.007,1803.0,0.003976239669421479
278,0.012352828989192599,0.012,1833.0,0.00035282898919259884
279,0.012620117187499941,0.011,8595.0,0.0016201171874999417
280,0.014142137096774143,0.02,8361.0,0.005857862903225857
281,0.009333941605839361,0.011,5443.0,0.001666058394160638
282,0.014142137096774143,0.013,8117.0,0.001142137096774144
283,0.010976239669421479,0.011,9219.0,2.376033057852056e-05
284,0.010976239669421479,0.006,11598.0,0.004976239669421479
285,0.011419847328244265,0.014,8692.0,0.002580152671755735
286,0.012620117187499941,0.004,13214.0,0.008620117187499941
287,0.008042735042735026,0.01,1731.0,0.001957264957264974
288,0.012352828989192599,0.014,1997.0,0.0016471710108074012
289,0.014956834532374086,0.013,12072.0,0.001956834532374087
290,0.009333941605839361,0.009,10753.0,0.0003339416058393621
291,0.012352828989192599,0.01,12253.0,0.002352828989192599
292,0.012352828989192599,0.012,955.0,0.00035282898919259884
293,0.00941414141414142,0.009,7152.0,0.0004141414141414206
294,0.010976239669421479,0.009,3125.0,0.0019762396694214795
295,0.012352828989192599,0.02,10172.0,0.007647171010807401
296,0.012620117187499941,0.025,1400.0,0.01237988281250006
297,0.009333941605839361,0.006,3568.0,0.0033339416058393613
298,0.014142137096774143,0.008,12720.0,0.006142137096774143
299,0.009333941605839361,0.01,4.0,0.0006660583941606388
300,0.010976239669421479,0.015,210.0,0.004023760330578521
301,0.010976239669421479,0.014,8045.0,0.0030237603305785215
302,0.014142137096774143,0.013,6455.0,0.001142137096774144
303,0.012620117187499941,0.016,13383.0,0.0033798828125000593
304,0.010976239669421479,0.015,5697.0,0.004023760330578521
305,0.012620117187499941,0.016,11933.0,0.0033798828125000593
306,0.01137244201909955,0.009,797.0,0.0023724420190995507
307,0.010976239669421479,0.012,11929.0,0.0010237603305785214
308,0.012352828989192599,0.012,6725.0,0.00035282898919259884
309,0.010976239669421479,0.015,12990.0,0.004023760330578521
310,0.010976239669421479,0.013,10985.0,0.0020237603305785206
311,0.011887499999999987,0.011,12810.0,0.0008874999999999873
312,0.00941414141414142,0.01,6921.0,0.0005858585858585803
313,0.014142137096774143,0.021,6217.0,0.006857862903225858
314,0.011419847328244265,0.01,6437.0,0.0014198473282442652
315,0.01137244201909955,0.006,8030.0,0.00537244201909955
316,0.014142137096774143,0.014,6435.0,0.00014213709677414303
317,0.01137244201909955,0.01,12505.0,0.0013724420190995498
318,0.009333941605839361,0.009,2163.0,0.0003339416058393621
319,0.012352828989192599,0.021,1822.0,0.008647171010807402
320,0.008042735042735026,0.006,1615.0,0.002042735042735026
321,0.010976239669421479,0.009,9659.0,0.0019762396694214795
322,0.012352828989192599,0.015,6950.0,0.0026471710108074004
323,0.012352828989192599,0.01,2014.0,0.002352828989192599
324,0.012620117187499941,0.015,12002.0,0.0023798828125000584
325,0.010976239669421479,0.007,3536.0,0.003976239669421479
326,0.012620117187499941,0.011,6044.0,0.0016201171874999417
327,0.009333941605839361,0.006,94.0,0.0033339416058393613
328,0.012352828989192599,0.013,11070.0,0.0006471710108074003
329,0.014142137096774143,0.022,9947.0,0.007857862903225855
330,0.012352828989192599,0.008,10701.0,0.004352828989192599
331,0.010976239669421479,0.013,2240.0,0.0020237603305785206
332,0.014142137096774143,0.015,7365.0,0.0008578629032258561
333,0.012620117187499941,0.023,2304.0,0.010379882812500059
334,0.01137244201909955,0.011,6276.0,0.00037244201909955067
335,0.00941414141414142,0.012,8529.0,0.0025858585858585803
336,0.014142137096774143,0.021,12976.0,0.006857862903225858
337,0.010976239669421479,0.013,1996.0,0.0020237603305785206
338,0.012244897959183643,0.013,7495.0,0.0007551020408163561
339,0.012352828989192599,0.018,8379.0,0.0056471710108073996
340,0.012352828989192599,0.01,9276.0,0.002352828989192599
341,0.014142137096774143,0.016,6430.0,0.001857862903225857
342,0.014142137096774143,0.014,12552.0,0.00014213709677414303
343,0.008042735042735026,0.008,5367.0,4.273504273502593e-05
344,0.010976239669421479,0.01,3276.0,0.0009762396694214786
345,0.014956834532374086,0.014,10046.0,0.0009568345323740859
346,0.008042735042735026,0.011,2969.0,0.0029572649572649733
347,0.012352828989192599,0.016,9938.0,0.0036471710108074012
348,0.012620117187499941,0.019,12420.0,0.0063798828125000585
349,0.014142137096774143,0.015,7829.0,0.0008578629032258561
350,0.014142137096774143,0.013,7590.0,0.001142137096774144
351,0.010976239669421479,0.01,9045.0,0.0009762396694214786
352,0.012620117187499941,0.023,7330.0,0.010379882812500059
353,0.010976239669421479,0.007,912.0,0.003976239669421479
354,0.012620117187499941,0.008,9152.0,0.004620117187499941
355,0.010976239669421479,0.01,3683.0,0.0009762396694214786
356,0.012244897959183643,0.023,2244.0,0.010755102040816356
357,0.010976239669421479,0.008,6335.0,0.0029762396694214786
358,0.008042735042735026,0.008,3145.0,4.273504273502593e-05
359,0.010976239669421479,0.012,2033.0,0.0010237603305785214
360,0.012352828989192599,0.02,8833.0,0.007647171010807401
361,0.008042735042735026,0.005,2380.0,0.003042735042735026
362,0.01137244201909955,0.011,6508.0,0.00037244201909955067
363,0.012244897959183643,0.011,11333.0,0.001244897959183644
364,0.010976239669421479,0.007,12986.0,0.003976239669421479
365,0.014142137096774143,0.017,9640.0,0.002857862903225858
366,0.014142137096774143,0.023,7230.0,0.008857862903225856
367,0.012620117187499941,0.008,938.0,0.004620117187499941
368,0.012620117187499941,0.011,11981.0,0.0016201171874999417
369,0.010976239669421479,0.013,5566.0,0.0020237603305785206
370,0.00941414141414142,0.009,9802.0,0.0004141414141414206
371,0.014142137096774143,0.011,2980.0,0.003142137096774144
372,0.008042735042735026,0.004,2290.0,0.004042735042735026
373,0.012352828989192599,0.012,7178.0,0.00035282898919259884
374,0.014142137096774143,0.017,12289.0,0.002857862903225858
375,0.010976239669421479,0.013,5418.0,0.0020237603305785206
376,0.011692307692307698,0.01,8243.0,0.0016923076923076978
377,0.011887499999999987,0.012,2330.0,0.00011250000000001363
378,0.012352828989192599,0.007,815.0,0.005352828989192599
379,0.011000000000000003,0.011,2298.0,3.469446951953614e-18
380,0.012352828989192599,0.024,9601.0,0.011647171010807401
381,0.010976239669421479,0.008,1819.0,0.0029762396694214786
382,0.014142137096774143,0.021,6400.0,0.006857862903225858
383,0.010976239669421479,0.008,2828.0,0.0029762396694214786
384,0.010976239669421479,0.009,7422.0,0.0019762396694214795
385,0.01137244201909955,0.011,8565.0,0.00037244201909955067
386,0.010976239669421479,0.012,10648.0,0.0010237603305785214
387,0.009333941605839361,0.008,2862.0,0.0013339416058393613
388,0.012244897959183643,0.005,9856.0,0.007244897959183643
389,0.010976239669421479,0.015,6137.0,0.004023760330578521
390,0.014142137096774143,0.014,13260.0,0.00014213709677414303
391,0.009333941605839361,0.008,2769.0,0.0013339416058393613
392,0.012620117187499941,0.011,10699.0,0.0016201171874999417
393,0.014142137096774143,0.01,9088.0,0.004142137096774143
394,0.012352828989192599,0.011,881.0,0.0013528289891925997
395,0.014142137096774143,0.019,13134.0,0.004857862903225856
396,0.012620117187499941,0.02,11792.0,0.007379882812500059
397,0.012352828989192599,0.013,10546.0,0.0006471710108074003
398,0.012352828989192599,0.019,9960.0,0.0066471710108074004
399,0.009333941605839361,0.022,1632.0,0.012666058394160637
400,0.010976239669421479,0.014,10595.0,0.0030237603305785215
401,0.014956834532374086,0.008,9095.0,0.006956834532374086
402,0.00941414141414142,0.01,11771.0,0.0005858585858585803
403,0.010976239669421479,0.009,9200.0,0.0019762396694214795
404,0.010976239669421479,0.008,10256.0,0.0029762396694214786
405,0.012620117187499941,0.017,1922.0,0.00437988281250006
406,0.010976239669421479,0.014,136.0,0.0030237603305785215
407,0.012620117187499941,0.012,1727.0,0.0006201171874999408
408,0.014142137096774143,0.009,8591.0,0.005142137096774144
409,0.012620117187499941,0.012,9459.0,0.0006201171874999408
410,0.012244897959183643,0.018,2236.0,0.005755102040816355
411,0.012352828989192599,0.014,6151.0,0.0016471710108074012
412,0.014142137096774143,0.02,8772.0,0.005857862903225857
413,0.009333941605839361,0.006,8803.0,0.0033339416058393613
414,0.012620117187499941,0.016,2171.0,0.0033798828125000593
415,0.012620117187499941,0.019,9205.0,0.0063798828125000585
416,0.012352828989192599,0.014,6755.0,0.0016471710108074012
417,0.010976239669421479,0.018,7423.0,0.00702376033057852
418,0.012352828989192599,0.016,6679.0,0.0036471710108074012
419,0.012352828989192599,0.013,2223.0,0.0006471710108074003
420,0.012620117187499941,0.016,134.0,0.0033798828125000593
421,0.012244897959183643,0.009,11373.0,0.003244897959183644
422,0.012352828989192599,0.018,1248.0,0.0056471710108073996
423,0.012620117187499941,0.015,12582.0,0.0023798828125000584
424,0.012352828989192599,0.013,11135.0,0.0006471710108074003
425,0.014142137096774143,0.008,7753.0,0.006142137096774143
426,0.012620117187499941,0.008,13172.0,0.004620117187499941
427,0.012620117187499941,0.01,12451.0,0.002620117187499941
428,0.012352828989192599,0.014,8428.0,0.0016471710108074012
429,0.010976239669421479,0.016,2434.0,0.0050237603305785215
430,0.014142137096774143,0.02,6271.0,0.005857862903225857
431,0.014142137096774143,0.013,13415.0,0.001142137096774144
432,0.008042735042735026,0.01,2067.0,0.001957264957264974
433,0.012244897959183643,0.012,7713.0,0.0002448979591836431
434,0.010976239669421479,0.006,7367.0,0.004976239669421479
435,0.012620117187499941,0.014,10088.0,0.0013798828125000592
436,0.012352828989192599,0.012,1965.0,0.00035282898919259884
437,0.014142137096774143,0.021,10098.0,0.006857862903225858
438,0.014956834532374086,0.016,8766.0,0.001043165467625914
439,0.014142137096774143,0.012,11886.0,0.002142137096774143
440,0.012244897959183643,0.015,882.0,0.002755102040816356
441,0.010976239669421479,0.011,2034.0,2.376033057852056e-05
442,0.012352828989192599,0.013,7416.0,0.0006471710108074003
443,0.012352828989192599,0.005,7044.0,0.007352828989192599
444,0.012244897959183643,0.008,7245.0,0.004244897959183643
445,0.009333941605839361,0.01,2960.0,0.0006660583941606388
446,0.01137244201909955,0.009,103.0,0.0023724420190995507
447,0.012352828989192599,0.016,2064.0,0.0036471710108074012
448,0.012620117187499941,0.01,10186.0,0.002620117187499941
449,0.012352828989192599,0.026,3514.0,0.0136471710108074
450,0.01137244201909955,0.013,6296.0,0.0016275579809004494
451,0.010976239669421479,0.01,3259.0,0.0009762396694214786
452,0.014956834532374086,0.026,9483.0,0.011043165467625913
453,0.01137244201909955,0.013,10769.0,0.0016275579809004494
454,0.010976239669421479,0.007,3303.0,0.003976239669421479
455,0.010976239669421479,0.014,12821.0,0.0030237603305785215
456,0.009333941605839361,0.011,3833.0,0.001666058394160638
457,0.011692307692307698,0.008,12397.0,0.003692307692307698
458,0.014142137096774143,0.021,11222.0,0.006857862903225858
459,0.014142137096774143,0.011,10239.0,0.003142137096774144
460,0.014142137096774143,0.025,13177.0,0.010857862903225858
461,0.011887499999999987,0.015,6117.0,0.003112500000000013
462,0.01137244201909955,0.006,11734.0,0.00537244201909955
463,0.012620117187499941,0.019,1161.0,0.0063798828125000585
464,0.014142137096774143,0.011,2634.0,0.003142137096774144
465,0.01137244201909955,0.013,1555.0,0.0016275579809004494
466,0.012620117187499941,0.019,876.0,0.0063798828125000585
467,0.011419847328244265,0.016,6666.0,0.004580152671755735
468,0.011887499999999987,0.01,8980.0,0.0018874999999999864
469,0.010976239669421479,0.006,10929.0,0.004976239669421479
470,0.014142137096774143,0.008,12173.0,0.006142137096774143
471,0.014142137096774143,0.015,12239.0,0.0008578629032258561
472,0.008042735042735026,0.013,11347.0,0.004957264957264973
