SEQ_VALUE,MSG_TIME_STAMP,HEAT_NUMBER,AGGREGATE,AL_KGS,AL_MTS,MSG_FLAG,UPDATE_DATE
9725,2022-05-15 02:31:57.030,22102342,LF1,97.4523787789473,292.357136336842,C,2022-05-15 02:32:15.790
9724,2022-05-15 01:53:44.990,22202356,LF2,231.204712736842,693.614138210526,C,2022-05-15 01:53:45.747
9723,2022-05-15 01:39:00.043,22402406,LF4,282.1265404,846.3796212,C,2022-05-15 01:39:16.800
9722,2022-05-15 00:51:00.783,22202355,LF1,207.9042505,623.7127515,C,2022-05-15 00:51:15.630
9721,2022-05-15 00:47:40.013,22302339,LF3,277.210039610526,831.630118831579,C,2022-05-15 00:47:45.700
9720,2022-05-15 00:04:25.277,22102340,LF1,218.579472910526,655.738418731579,C,2022-05-15 00:04:45.747
9719,2022-05-14 23:49:41.023,22302338,LF3,133.8690982,401.6072946,C,2022-05-14 23:49:45.693
9718,2022-05-14 22:58:55.163,22402404,LF4,193.815494305263,581.446482915789,C,2022-05-14 22:59:15.647
9717,2022-05-14 22:21:15.543,22102339,LF1,122.819908489474,368.459725468421,C,2022-05-14 22:21:45.623
9716,2022-05-14 21:55:34.970,22402403,LF4,422.182334042105,1266.54700212632,C,2022-05-14 21:55:45.543
9715,2022-05-14 21:12:16.833,22102338,LF1,192.654270078947,577.962810236842,C,2022-05-14 21:12:45.560
9714,2022-05-14 20:51:25.273,22302336,LF3,154.212547205263,462.637641615789,C,2022-05-14 20:51:45.480
9713,2022-05-14 20:23:40.790,22402402,LF4,190.100039157895,570.300117473684,C,2022-05-14 20:23:45.547
9712,2022-05-14 20:14:55.070,22202351,LF2,252.307888178947,756.923664536842,C,2022-05-14 20:15:16.287
9711,2022-05-14 19:10:55.193,22402401,LF4,211.666775326316,635.000325978947,C,2022-05-14 19:11:15.680
9710,2022-05-14 19:06:18.033,22202350,LF2,257.364535978947,772.093607936842,C,2022-05-14 19:06:45.577
9709,2022-05-14 18:25:40.397,22102336,LF1,113.793500778947,341.380502336842,C,2022-05-14 18:25:45.297
9708,2022-05-14 18:23:36.087,22302334,LF3,157.584327578947,472.752982736842,C,2022-05-14 18:23:45.490
9707,2022-05-14 17:41:35.837,22202349,LF2,19.8807375,59.6422125,C,2022-05-14 17:41:45.270
9706,2022-05-14 17:36:25.980,22402400,LF4,50.3424807894737,151.027442368421,C,2022-05-14 17:36:45.343
9705,2022-05-14 17:20:16.233,22102335,LF1,50.0491357,150.1474071,C,2022-05-14 17:20:45.443
9704,2022-05-14 16:56:25.730,22302333,LF3,36.1232181894737,108.369654568421,C,2022-05-14 16:56:45.327
9703,2022-05-14 16:39:35.750,22402399,LF4,311.1386492,933.4159476,C,2022-05-14 16:39:46.213
9702,2022-05-14 16:22:55.217,22202348,LF2,301.200118626316,903.600355878947,C,2022-05-14 16:23:15.553
9701,2022-05-14 16:02:16.050,22302332,LF3,202.035135921053,606.105407763158,C,2022-05-14 16:02:45.257
9700,2022-05-14 15:48:25.300,22102334,LF1,196.9343412,590.8030236,C,2022-05-14 15:48:45.230
9699,2022-05-14 15:28:26.023,22402398,LF4,192.695352794737,578.08605838421,C,2022-05-14 15:28:45.343
9698,2022-05-14 14:32:18.267,22302331,LF3,47.7864798,143.3594394,C,2022-05-14 14:32:45.217
9697,2022-05-14 14:06:59.827,22102333,LF1,239.039977826316,717.119933478947,C,2022-05-14 14:07:15.783
9696,2022-05-14 13:50:25.833,22302330,LF3,87.5965334894737,262.789600468421,C,2022-05-14 13:50:45.110
9695,2022-05-14 13:25:40.510,22202346,LF2,130.0191252,390.0573756,C,2022-05-14 13:25:45.110
9694,2022-05-14 12:54:40.437,22402396,LF4,0,0,C,2022-05-14 12:54:45.163
9693,2022-05-14 12:20:57.903,22202345,LF2,99.2699291894737,297.809787568421,C,2022-05-14 12:21:15.167
9692,2022-05-14 12:01:30.207,22302329,LF3,99.7306939315789,299.192081794737,C,2022-05-14 12:01:45.047
9691,2022-05-14 11:32:15.763,22102331,LF1,211.221599157895,633.664797473684,C,2022-05-14 11:32:44.980
9690,2022-05-14 11:03:40.747,22202344,LF2,171.007821310526,513.023463931579,C,2022-05-14 11:03:45.060
9689,2022-05-14 10:39:40.437,22102330,LF1,150.754927310526,452.264781931579,C,2022-05-14 10:39:44.940
9688,2022-05-14 10:30:16.157,22302328,LF3,162.1708446,486.5125338,C,2022-05-14 10:30:47.017
9687,2022-05-14 09:42:58.350,22202343,LF2,168.704321394737,506.112964184211,C,2022-05-14 09:43:14.890
9686,2022-05-14 09:11:00.003,22302327,LF3,222.332426957895,666.997280873684,C,2022-05-14 09:11:15.020
9685,2022-05-14 08:59:40.603,22102329,LF1,0,0,C,2022-05-14 08:59:45.007
9684,2022-05-14 08:26:17.737,22202342,LF2,46.1541200999999,138.4623603,C,2022-05-14 08:26:44.827
9683,2022-05-14 08:02:17.333,22402395,LF3,132.670380389474,398.011141168421,C,2022-05-14 08:02:44.890
9682,2022-05-14 07:39:40.447,22102328,LF1,189.20507,567.61521,C,2022-05-14 07:39:44.810
9681,2022-05-14 06:33:35.470,22402394,LF4,322.514442,967.543326,C,2022-05-14 06:33:44.763
9680,2022-05-14 06:30:16.537,22102327,LF1,127.860689289474,383.582067868421,C,2022-05-14 06:30:45.310
9679,2022-05-14 05:46:05.743,22202340,LF2,68.24341,204.73023,C,2022-05-14 05:46:16.330
9678,2022-05-14 05:45:53.797,22202340,LF2,68.24341,204.73023,C,2022-05-14 05:46:16.567
9677,2022-05-14 05:45:49.067,22202340,LF2,68.24341,204.73023,C,2022-05-14 05:46:14.853
9676,2022-05-14 05:45:47.580,22202340,LF2,68.24341,204.73023,C,2022-05-14 05:46:16.633
9675,2022-05-14 05:13:36.117,22402393,LF4,154.9226668,464.7680004,C,2022-05-14 05:13:44.763
9674,2022-05-14 04:53:36.033,22102326,LF1,121.436669,364.310007,C,2022-05-14 04:53:44.623
9673,2022-05-14 04:29:35.473,22302324,LF3,149.226104778947,447.678314336842,C,2022-05-14 04:29:44.577
9672,2022-05-14 04:27:35.490,22202339,LF2,168.7053522,506.1160566,C,2022-05-14 04:27:44.620
9671,2022-05-14 03:45:41.523,22402392,LF4,133.5980844,400.7942532,C,2022-05-14 03:45:45.317
9670,2022-05-14 03:10:16.090,22202338,LF2,229.4099844,688.2299532,C,2022-05-14 03:10:44.530
9669,2022-05-14 02:42:25.820,22402391,LF4,150.0130118,450.0390354,C,2022-05-14 02:42:44.627
9668,2022-05-14 02:16:40.737,22102324,LF1,151.2179632,453.6538896,C,2022-05-14 02:16:44.460
9667,2022-05-14 01:42:17.110,22202337,LF2,236.278240736842,708.834722210526,C,2022-05-14 01:42:44.477
9666,2022-05-14 01:28:58.910,22402390,LF4,226.5776928,679.7330784,C,2022-05-14 01:29:14.620
9665,2022-05-14 00:58:16.643,22102323,LF1,5.06008757894734,15.180262736842,C,2022-05-14 00:58:44.437
9664,2022-05-14 00:43:35.400,22302321,LF3,33.8028168,101.4084504,C,2022-05-14 00:43:44.447
9663,2022-05-14 00:05:34.983,22102322,LF1,80.2111396,240.6334188,C,2022-05-14 00:05:44.350
9662,2022-05-13 23:48:25.760,22402389,LF4,127.0624498,381.1873494,C,2022-05-13 23:48:44.517
9661,2022-05-13 23:29:12.300,22202335,LF2,133.694870715789,401.084612147368,C,2022-05-13 23:29:15.213
9660,2022-05-13 22:48:26.687,22402388,LF4,70.2502602999999,210.7507809,C,2022-05-13 22:48:44.267
9659,2022-05-13 22:26:55.613,22102321,LF1,46.0783626,138.2350878,C,2022-05-13 22:27:15.227
9658,2022-05-13 21:55:35.510,22302319,LF3,147.7629473,443.2888419,C,2022-05-13 21:55:44.240
9657,2022-05-13 21:39:36.223,22202334,LF2,135.3162215,405.9486645,C,2022-05-13 21:39:44.233
9656,2022-05-13 20:41:36.283,22102320,LF1,162.9066896,488.7200688,C,2022-05-13 20:41:44.163
9655,2022-05-13 19:22:16.617,22102319,LF1,44.2256113,132.6768339,C,2022-05-13 19:22:44.290
9654,2022-05-13 19:10:16.423,22402385,LF4,137.6231208,412.8693624,C,2022-05-13 19:10:44.073
9653,2022-05-13 19:03:15.563,22202332,LF2,82.8129732,248.4389196,C,2022-05-13 19:03:44.090
9652,2022-05-13 18:13:00.117,22102318,LF1,48.221655,144.664965,C,2022-05-13 18:13:14.203
9651,2022-05-13 17:52:16.217,22402384,LF4,165.678935721053,497.036807163158,C,2022-05-13 17:52:44.217
9650,2022-05-13 17:32:57.893,22202331,LF2,137.561570073684,412.684710221053,C,2022-05-13 17:33:14.457
9649,2022-05-13 17:16:11.153,22102317,LF1,48.0254466,144.0763398,C,2022-05-13 17:16:15.823
9648,2022-05-13 17:16:03.963,22102317,LF1,48.0254466,144.0763398,C,2022-05-13 17:16:14.833
9647,2022-05-13 17:15:59.130,22102317,LF1,48.0254466,144.0763398,C,2022-05-13 17:16:15.240
9646,2022-05-13 17:15:56.553,22102317,LF1,48.0254466,144.0763398,C,2022-05-13 17:16:14.430
9645,2022-05-13 17:11:36.403,22302315,LF3,219.998283273684,659.994849821053,C,2022-05-13 17:11:43.970
9644,2022-05-13 16:34:58.000,22402383,LF4,127.281874378947,381.845623136842,C,2022-05-13 16:35:14.327
9643,2022-05-13 16:17:36.430,22202330,LF2,228.049607947368,684.148823842105,C,2022-05-13 16:17:43.940
9642,2022-05-13 15:48:15.963,22302314,LF3,103.151833115789,309.455499347368,C,2022-05-13 15:48:43.943
9641,2022-05-13 15:31:15.667,22102316,LF1,189.520848142105,568.562544426316,C,2022-05-13 15:31:44.577
9640,2022-05-13 10:05:35.727,22102312,LF1,33.6202098000001,100.8606294,C,2022-05-13 10:05:43.587
9639,2022-05-13 09:39:35.733,22202325,LF2,40.2109098000001,120.6327294,C,2022-05-13 09:39:43.587
9638,2022-05-13 05:46:40.403,22402375,LF4,225.067475557895,675.202426673684,C,2022-05-13 05:46:43.353
9637,2022-05-13 05:41:35.323,22102309,LF1,138.965669,416.897007,C,2022-05-13 05:41:43.520
9636,2022-05-13 04:50:58.120,22302306,LF3,40.8003956,122.4011868,C,2022-05-13 04:51:13.917
9635,2022-05-13 04:34:58.320,22102308,LF1,149.1109196,447.3327588,C,2022-05-13 04:35:13.823
9634,2022-05-13 04:22:58.360,22402374,LF4,152.566188889474,457.698566668421,C,2022-05-13 04:23:13.380
9633,2022-05-13 03:07:35.340,22402373,LF4,184.3284592,552.9853776,C,2022-05-13 03:07:43.153
9632,2022-05-13 03:04:58.057,22102307,LF1,210.190136526316,630.570409578947,C,2022-05-13 03:05:13.980
9631,2022-05-13 02:01:36.850,22102306,LF1,35.5752187894737,106.725656368421,C,2022-05-13 02:01:43.160
9630,2022-05-13 01:39:35.057,22402372,LF4,109.921282589474,329.763847768421,C,2022-05-13 01:39:43.283
9629,2022-05-13 00:35:35.180,22102305,LF1,61.7629902894737,185.288970868421,C,2022-05-13 00:35:43.007
9628,2022-05-13 00:31:36.277,22402371,LF4,192.857360557895,578.572081673684,C,2022-05-13 00:31:43.147
9627,2022-05-12 23:20:55.283,22102304,LF1,106.416970989474,319.250912968421,C,2022-05-12 23:21:12.940
9626,2022-05-12 23:18:25.600,22402370,LF4,247.9625873,743.8877619,C,2022-05-12 23:18:43.147
9625,2022-05-12 21:51:35.537,22402369,LF4,286.738482126316,860.215446378947,C,2022-05-12 21:51:42.967
9624,2022-05-12 21:01:00.517,22302300,LF3,186.463506357895,559.390519073684,C,2022-05-12 21:01:13.583
9623,2022-05-12 21:01:00.507,22302300,LF3,186.463506357895,559.390519073684,C,2022-05-12 21:01:14.073
9622,2022-05-12 20:38:15.467,22402368,LF4,207.198452826316,621.595358478947,C,2022-05-12 20:38:42.847
9621,2022-05-12 20:16:52.470,22102302,LF1,203.615807347368,610.847422042105,C,2022-05-12 20:17:13.057
9620,2022-05-12 19:52:58.317,22302299,LF3,208.211053957895,624.633161873684,C,2022-05-12 19:53:13.247
9619,2022-05-12 19:41:35.997,22202321,LF2,162.4688614,487.4065842,C,2022-05-12 19:41:42.790
9618,2022-05-12 19:12:16.093,22402367,LF4,179.935575294737,539.80672588421,C,2022-05-12 19:12:42.780
9617,2022-05-12 18:41:35.827,22202320,LF2,260.581769889474,781.745309668421,C,2022-05-12 18:41:42.687
9616,2022-05-12 18:36:58.183,22302298,LF3,208.691636189474,626.074908568421,C,2022-05-12 18:37:13.173
9615,2022-05-12 17:50:58.083,22102300,LF1,123.0197846,369.0593538,C,2022-05-12 17:51:13.553
9614,2022-05-12 17:20:56.037,22302297,LF3,93.6288685894737,280.886605768421,C,2022-05-12 17:21:13.143
9613,2022-05-12 16:51:35.730,22102299,LF1,153.741179210526,461.223537631579,C,2022-05-12 16:51:42.667
9612,2022-05-12 16:34:16.760,22402365,LF4,200.663808157895,601.991424473684,C,2022-05-12 16:34:42.627
9611,2022-05-12 15:54:16.003,22202318,LF2,140.482033510526,421.446100531579,C,2022-05-12 15:54:42.623
9610,2022-05-12 15:47:35.697,22302296,LF3,211.081235957895,633.243707873684,C,2022-05-12 15:47:42.613
9609,2022-05-12 15:22:17.433,22102298,LF1,67.8065926,203.4197778,C,2022-05-12 15:22:42.793
9608,2022-05-12 15:02:58.180,22402364,LF4,213.899855694737,641.69956708421,C,2022-05-12 15:03:12.927
9607,2022-05-12 14:28:58.597,22302295,LF3,349.189594942105,1047.56878482632,C,2022-05-12 14:29:12.830
9606,2022-05-12 13:56:58.357,22102297,LF1,156.1246472,468.3739416,C,2022-05-12 13:57:12.793
9605,2022-05-12 13:34:16.217,22402363,LF4,175.452094657895,526.356283973684,C,2022-05-12 13:34:43.967
9604,2022-05-12 12:58:58.450,22202316,LF2,249.8263854,749.4791562,C,2022-05-12 12:59:13.090
9603,2022-05-12 12:22:57.843,22402362,LF4,16.093514,48.2805420000001,C,2022-05-12 12:23:12.733
9602,2022-05-12 12:17:35.823,22102296,LF1,234.2288865,702.6866595,C,2022-05-12 12:17:42.447
9601,2022-05-12 11:37:41.760,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:42.550
9600,2022-05-12 11:37:41.757,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:47.130
9599,2022-05-12 11:37:41.577,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:44.020
9598,2022-05-12 11:37:14.533,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:44.650
9597,2022-05-12 11:37:14.533,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:43.217
9596,2022-05-12 11:36:56.633,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:18.177
9595,2022-05-12 11:36:56.403,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:26.527
9594,2022-05-12 11:36:53.583,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:34.723
9593,2022-05-12 11:36:48.203,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:32.073
9592,2022-05-12 11:36:47.770,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:22.963
9591,2022-05-12 11:36:45.743,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:16.473
9590,2022-05-12 11:36:45.743,22202315,LF2,190.272758,570.818274,C,2022-05-12 11:37:21.013
9589,2022-05-12 11:03:35.433,22402361,LF4,35.0670712,105.2012136,C,2022-05-12 11:03:42.430
9588,2022-05-12 10:27:13.093,22202314,LF2,174.8111482,524.4334446,C,2022-05-12 10:27:42.533
9587,2022-05-12 10:20:55.817,22302292,LF3,229.7471408,689.2414224,C,2022-05-12 10:21:12.710
9586,2022-05-12 09:46:58.403,22402360,LF4,104.2834848,312.8504544,C,2022-05-12 09:47:13.347
9585,2022-05-12 09:38:58.460,22102294,LF1,143.7158772,431.1476316,C,2022-05-12 09:39:12.773
9584,2022-05-12 09:02:11.777,22202313,LF2,163.8636494,491.5909482,C,2022-05-12 09:02:12.370
9583,2022-05-12 08:56:19.047,22302291,LF3,191.905773147368,575.717319442105,C,2022-05-12 08:56:42.180
9582,2022-05-12 08:08:57.910,22102293,LF1,53.6928864,161.0786592,C,2022-05-12 08:09:12.443
9581,2022-05-12 08:05:35.667,22402359,LF4,217.612227,652.836681,C,2022-05-12 08:05:42.167
9580,2022-05-12 07:28:40.547,22202312,LF2,177.406131710526,532.218395131579,C,2022-05-12 07:28:42.143
9579,2022-05-12 07:00:26.697,22102292,LF4,183.0467984,549.1403952,C,2022-05-12 07:00:45.933
9578,2022-05-12 06:19:35.560,22302289,LF3,109.9607664,329.8822992,C,2022-05-12 06:19:42.243
9577,2022-05-12 06:06:16.403,22202311,LF2,80.2169774,240.6509322,C,2022-05-12 06:06:42.077
9576,2022-05-12 04:31:08.067,22302288,LF3,109.2040509,327.6121527,C,2022-05-12 04:31:13.297
9575,2022-05-12 04:30:57.843,22302288,LF3,109.2040509,327.6121527,C,2022-05-12 04:31:12.857
9574,2022-05-12 04:24:15.857,22102290,LF1,127.6637318,382.9911954,C,2022-05-12 04:24:42.070
9573,2022-05-12 02:51:13.517,22102289,LF1,187.6665132,562.9995396,C,2022-05-12 02:51:42.010
9572,2022-05-11 23:14:15.810,22202306,LF2,154.1731004,462.5193012,C,2022-05-11 23:14:41.860
9571,2022-05-11 20:36:58.693,22202304,LF2,227.233622710526,681.700868131579,C,2022-05-11 20:37:11.990
9570,2022-05-11 18:17:40.570,22102283,LF1,261.012223,783.036669,C,2022-05-11 18:17:41.347
9569,2022-05-11 18:12:14.080,22402349,LF4,209.025117894737,627.07535368421,C,2022-05-11 18:12:41.620
9568,2022-05-11 17:18:11.760,22202302,LF2,353.0418345,1059.1255035,C,2022-05-11 17:18:41.530
9567,2022-05-11 16:51:12.557,22102282,LF1,151.538986589474,454.616959768421,C,2022-05-11 16:51:41.500
9566,2022-05-11 15:47:12.237,22202301,LF2,371.403461210526,1114.21038363158,C,2022-05-11 15:47:41.553
9565,2022-05-11 11:04:12.913,22202300,LF2,245.7617021,737.2851063,C,2022-05-11 11:04:41.023
9564,2022-05-11 09:49:30.463,22402348,LF4,119.939881915789,359.819645747369,C,2022-05-11 09:49:40.943
9563,2022-05-11 09:43:30.430,22202299,LF2,228.909845347368,686.729536042105,C,2022-05-11 09:43:40.947
9562,2022-05-11 08:34:50.443,22202298,LF2,187.8440751,563.5322253,C,2022-05-11 08:35:11.373
9561,2022-05-11 08:30:12.787,22402347,LF4,43.6515191157895,130.954557347368,C,2022-05-11 08:30:44.160
9560,2022-05-11 07:45:44.083,22302280,LF3,176.1771757,528.5315271,C,2022-05-11 07:46:11.880
9559,2022-05-11 07:45:43.620,22302280,LF3,176.1771757,528.5315271,C,2022-05-11 07:46:16.883
9558,2022-05-11 07:09:30.457,22202297,LF2,250.380221336842,751.140664010526,C,2022-05-11 07:09:40.840
9557,2022-05-11 07:00:52.753,22402346,LF4,258.085937936842,774.257813810526,C,2022-05-11 07:01:11.350
9556,2022-05-11 06:04:11.817,22202296,LF1,26.7949018,80.3847054,C,2022-05-11 06:04:40.767
9555,2022-05-11 06:02:15.457,22302279,LF3,126.7953249,380.3859747,C,2022-05-11 06:02:40.853
9554,2022-05-11 05:20:12.013,22102281,LF1,171.615817,514.847451,C,2022-05-11 05:20:40.723
9553,2022-05-11 04:55:30.837,22402345,LF4,115.5723588,346.717076399999,C,2022-05-11 04:55:40.707
9552,2022-05-11 04:32:12.930,22202295,LF2,29.9942464,89.9827392,C,2022-05-11 04:32:40.757
9551,2022-05-11 03:50:50.823,22102280,LF1,215.933317936842,647.799953810526,C,2022-05-11 03:51:11.977
9550,2022-05-11 03:44:50.840,22402344,LF4,117.2423179,351.7269537,C,2022-05-11 03:45:11.310
9549,2022-05-11 03:03:30.827,22302277,LF3,216.023596105263,648.07078831579,C,2022-05-11 03:03:40.700
9548,2022-05-11 02:52:11.890,22202294,LF2,80.9774657999999,242.9323974,C,2022-05-11 02:52:40.657
9547,2022-05-11 02:06:12.417,22402343,LF4,148.318174,444.954522,C,2022-05-11 02:06:40.817
9546,2022-05-11 01:46:12.333,22202293,LF2,246.601080136842,739.803240410526,C,2022-05-11 01:46:40.573
9545,2022-05-11 01:09:05.827,22402342,LF4,174.2329916,522.6989748,C,2022-05-11 01:09:10.703
9544,2022-05-11 00:58:12.173,22102278,LF1,83.5737125789473,250.721137736842,C,2022-05-11 00:58:40.587
9543,2022-05-11 00:26:50.903,22202292,LF2,27.2078733894737,81.6236201684211,C,2022-05-11 00:27:11.590
9542,2022-05-11 00:23:31.040,22302275,LF3,77.1219765894736,231.365929768421,C,2022-05-11 00:23:40.723
9541,2022-05-10 23:31:14.877,22402341,LF4,82.7578763894736,248.273629168421,C,2022-05-10 23:31:41.720
9540,2022-05-10 23:31:12.393,22402341,LF4,82.7578763894736,248.273629168421,C,2022-05-10 23:31:14.650
9539,2022-05-10 23:31:04.627,22402341,LF4,82.7578763894736,248.273629168421,C,2022-05-10 23:31:14.400
9538,2022-05-10 23:18:50.607,22202291,LF2,181.925355489474,545.776066468421,C,2022-05-10 23:19:10.747
9537,2022-05-10 23:00:58.163,22302274,LF3,90.2385796,270.7157388,C,2022-05-10 23:01:10.873
9535,2022-05-10 22:43:00.830,22402339,LF4,115.617467389474,346.852402168421,C,2022-05-10 22:43:15.837
9536,2022-05-10 22:43:00.830,22402340,LF4,143.6478924,430.9436772,C,2022-05-10 22:43:15.850
9534,2022-05-10 22:43:00.827,22102275,LF1,73.0903016,219.2709048,C,2022-05-10 22:43:15.823
9533,2022-05-10 22:42:57.890,22202290,LF2,192.1441402,576.4324206,C,2022-05-10 22:43:15.810
9532,2022-05-10 20:19:25.570,22302272,LF3,97.6908184,293.0724552,C,2022-05-10 20:19:27.933
9531,2022-05-10 19:54:29.983,22102274,LF1,296.947785773684,890.843357321053,C,2022-05-10 19:54:58.023
9530,2022-05-10 19:39:25.353,22402338,LF4,109.809743,329.429229,C,2022-05-10 19:39:27.933
9529,2022-05-10 19:18:25.400,22202288,LF2,190.149443357895,570.448330073684,C,2022-05-10 19:18:27.960
9528,2022-05-10 19:07:25.300,22302271,LF3,115.3419988,346.0259964,C,2022-05-10 19:07:27.893
9527,2022-05-10 18:23:50.477,22102273,LF1,258.241716626316,774.725149878947,C,2022-05-10 18:23:57.963
9526,2022-05-10 18:17:14.250,22402337,LF4,107.8451974,323.5355922,C,2022-05-10 18:17:27.810
9525,2022-05-10 17:21:50.840,22402336,LF4,62.976571,188.929713,C,2022-05-10 17:21:57.830
9524,2022-05-10 16:50:30.840,22102272,LF1,184.4502356,553.3507068,C,2022-05-10 16:50:57.763
9523,2022-05-10 16:38:30.620,22302269,LF3,158.2886184,474.8658552,C,2022-05-10 16:38:58.173
9522,2022-05-10 16:25:50.497,22202286,LF2,88.4815131,265.4445393,C,2022-05-10 16:25:57.827
9521,2022-05-10 15:45:32.790,22402335,LF4,216.407272826316,649.221818478947,C,2022-05-10 15:45:58.937
9520,2022-05-10 15:45:20.073,22402335,LF4,216.407272826316,649.221818478947,C,2022-05-10 15:45:29.227
9519,2022-05-10 15:42:30.850,22102271,LF1,222.939893305263,668.819679915789,C,2022-05-10 15:42:57.867
9518,2022-05-10 15:09:50.100,22302268,LF3,231.6716132,695.0148396,C,2022-05-10 15:09:57.840
9517,2022-05-10 14:55:50.027,22202285,LF2,218.673875736842,656.021627210526,C,2022-05-10 14:55:57.867
9516,2022-05-10 14:09:25.297,22102270,LF1,148.185218005263,444.555654015789,C,2022-05-10 14:09:27.773
9515,2022-05-10 14:01:32.343,22302267,LF3,244.388689426316,733.166068278947,C,2022-05-10 14:01:58.303
9514,2022-05-10 13:29:25.803,22102269,LF1,146.9869138,440.9607414,C,2022-05-10 13:29:27.563
9513,2022-05-10 13:11:11.877,22402333,LF4,225.63751,676.91253,C,2022-05-10 13:11:27.560
9512,2022-05-10 12:24:31.130,22202283,LF2,221.526500957895,664.579502873684,C,2022-05-10 12:24:57.670
9511,2022-05-10 12:23:15.203,22302266,LF3,149.204044,447.612132,C,2022-05-10 12:23:27.500
9510,2022-05-10 11:37:51.160,22102268,LF1,201.9429843,605.8289529,C,2022-05-10 11:37:57.777
9509,2022-05-10 10:58:31.197,22202282,LF2,107.4118426,322.2355278,C,2022-05-10 10:58:57.690
9508,2022-05-10 10:16:31.320,22102267,LF1,174.8859624,524.6578872,C,2022-05-10 10:16:57.750
9507,2022-05-10 09:49:51.070,22302264,LF3,68.5489358299579,205.646807489874,C,2022-05-10 09:49:57.633
9506,2022-05-10 09:46:04.667,22202281,LF2,162.0652676,486.1958028,C,2022-05-10 09:46:27.930
9505,2022-05-10 09:46:04.600,22202281,LF2,162.0652676,486.1958028,C,2022-05-10 09:46:28.047
9504,2022-05-10 09:46:01.330,22202281,LF2,162.0652676,486.1958028,C,2022-05-10 09:46:27.447
9503,2022-05-10 08:59:51.077,22402331,LF4,4.83113916842105,14.4934175052632,C,2022-05-10 08:59:57.560
9502,2022-05-10 08:58:31.073,22102266,LF1,222.4452821,667.3358463,C,2022-05-10 08:58:57.820
9501,2022-05-10 08:17:51.080,22202280,LF2,257.5246042,772.5738126,C,2022-05-10 08:17:57.870
9500,2022-05-10 08:07:49.920,22302263,LF3,160.420288010526,481.260864031579,C,2022-05-10 08:07:58.350
9499,2022-05-10 07:31:57.737,22402330,LF4,23.2145946684211,69.6437840052632,C,2022-05-10 07:32:27.170
9498,2022-05-10 07:26:29.950,22102265,LF1,141.210763150368,423.632289451105,C,2022-05-10 07:26:58.577
9497,2022-05-10 06:27:58.567,22102264,LF1,179.1395316,537.4185948,C,2022-05-10 06:28:27.153
9496,2022-05-10 06:01:00.403,22402329,LF4,28.277966631579,84.833899894737,C,2022-05-10 06:01:27.680
9495,2022-05-10 05:25:50.540,22302261,LF3,178.2845388,534.8536164,C,2022-05-10 05:25:57.477
9494,2022-05-10 04:55:11.873,22102263,LF1,190.788851489474,572.366554468421,C,2022-05-10 04:55:27.080
9493,2022-05-10 04:41:50.533,22402328,LF4,55.8182881,167.4548643,C,2022-05-10 04:41:57.550
9492,2022-05-10 04:33:13.853,22202277,LF2,74.210773,222.632319,C,2022-05-10 04:33:27.153
9491,2022-05-10 04:06:55.067,22302260,LF3,207.565225689474,622.695677068421,C,2022-05-10 04:06:58.480
9490,2022-05-10 03:45:57.333,22102262,LF1,170.895153594737,512.685460784211,C,2022-05-10 03:46:27.003
9489,2022-05-10 03:45:57.037,22102262,LF1,170.895153594737,512.685460784211,C,2022-05-10 03:46:03.620
9488,2022-05-10 03:45:56.743,22102262,LF1,170.895153594737,512.685460784211,C,2022-05-10 03:46:03.700
9487,2022-05-10 03:19:50.457,22202276,LF2,163.941928157895,491.825784473684,C,2022-05-10 03:19:57.417
9486,2022-05-10 02:45:25.640,22102261,LF1,35.0681619684211,105.204485905263,C,2022-05-10 02:45:29.027
9485,2022-05-10 02:45:25.577,22102261,LF1,35.0681619684211,105.204485905263,C,2022-05-10 02:45:27.997
9484,2022-05-10 02:45:24.377,22102261,LF1,35.0681619684211,105.204485905263,C,2022-05-10 02:45:28.617
9483,2022-05-10 02:12:30.423,22402326,LF4,146.349975,439.049925,C,2022-05-10 02:12:57.370
9482,2022-05-10 02:08:30.430,22202275,LF2,226.782141626316,680.346424878947,C,2022-05-10 02:08:57.353
9481,2022-05-10 01:32:58.453,22102260,LF1,89.3213793105263,267.964137931579,C,2022-05-10 01:33:26.833
9480,2022-05-10 01:30:22.787,22302258,LF3,227.0394276,681.1182828,C,2022-05-10 01:30:27.277
9479,2022-05-10 00:46:30.460,22202274,LF2,52.125096,156.375288,C,2022-05-10 00:46:57.303
9478,2022-05-10 00:11:50.580,22302257,LF3,202.628939557895,607.886818673684,C,2022-05-10 00:11:57.290
9477,2022-05-09 23:46:04.007,22102258,LF1,0,0,C,2022-05-09 23:46:26.783
